ID,MappingID,EntityType,RawValue,NormalizedValue,CanonicalValue,Decision,MatchMethod,Confidence,SourceURL,Timestamp
683,map_c6355924-c2e7-41ed-8871-ce1a676f9034,RESEARCH_PAPER,Auditing Anonymous AI Models: A Four-Stage Protocol for Black-Box Identity Verification,auditing anonymous ai models a four stage protocol for black box identity verification,Auditing Anonymous Ai Models A Four Stage Protocol For Black Box Identity Verification,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31142v1,2026-09-11T07:43:26Z
684,map_b688d826-49ea-4028-af28-d408d1aec85a,RESEARCH_PAPER,OntoAligner-Ensemble: Voting-Based Fusion across Heterogeneous Ontology Alignment Techniques,ontoaligner ensemble voting based fusion across heterogeneous ontology alignment techniques,Ontoaligner Ensemble Voting Based Fusion Across Heterogeneous Ontology Alignment Techniques,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31137v1,2026-09-11T07:43:34Z
685,map_ab88ec65-441c-4b40-8b87-e27d2bb7acf5,RESEARCH_PAPER,Robots Influencing Humans to Reveal their Goals during Collaboration and Competition,robots influencing humans to reveal their goals during collaboration and competition,Robots Influencing Humans To Reveal Their Goals During Collaboration And Competition,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.05519v1,2026-09-11T07:43:39Z
686,map_9d9d000c-b33f-4308-96eb-4bf3e617de31,RESEARCH_PAPER,When Does Bigger Help? A Controlled Study of LLM Scale for Ontology Learning,when does bigger help a controlled study of llm scale for ontology learning,When Does Bigger Help A Controlled Study Of Llm Scale For Ontology Learning,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31118v1,2026-09-11T07:43:43Z
687,map_69653d4a-6ce8-4be9-9768-aeffacb4c26d,RESEARCH_PAPER,BLOOM-WILT: Logit Tilting for Behaviour Elicitation in Automated LLM Auditing,bloom wilt logit tilting for behaviour elicitation in automated llm auditing,Bloom Wilt Logit Tilting For Behaviour Elicitation In Automated Llm Auditing,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31105v1,2026-09-11T07:43:43Z
688,map_ccb24178-d3b9-4b73-92ee-d090c015facd,RESEARCH_PAPER,LLM Post-Training as Brownfield Maintenance: An Industrial Perspective on Dataware Engineering,llm post training as brownfield maintenance an industrial perspective on dataware engineering,Llm Post Training As Brownfield Maintenance An Industrial Perspective On Dataware Engineering,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31102v1,2026-09-11T07:43:49Z
689,map_7ee12a34-8ffc-4298-be23-b40e78d0d78d,RESEARCH_PAPER,Good Memory Has ECC: Evaluating the Memory of Vision-Language Models Beyond Accuracy,good memory has ecc evaluating the memory of vision language models beyond accuracy,Good Memory Has Ecc Evaluating The Memory Of Vision Language Models Beyond Accuracy,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00103v1,2026-09-11T07:43:49Z
690,map_04f867a9-ca0c-4e16-a2a6-1925b8bdc07f,RESEARCH_PAPER,Agentic Context Cracking: Token-Efficient Data Reasoning Agents via Adaptive Structuring of Unstructured Data,agentic context cracking token efficient data reasoning agents via adaptive structuring of unstructured data,Agentic Context Cracking Token Efficient Data Reasoning Agents Via Adaptive Structuring Of Unstructured Data,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31082v2,2026-09-11T07:44:02Z
691,map_1ac0ceac-998a-4c16-9ff8-ef426dc7c0df,RESEARCH_PAPER,Cross-Regional Grapevine Cold Hardiness Prediction via Learned Multimodal Latent Representations,cross regional grapevine cold hardiness prediction via learned multimodal latent representations,Cross Regional Grapevine Cold Hardiness Prediction Via Learned Multimodal Latent Representations,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31097v1,2026-09-11T07:44:05Z
692,map_9fbefdcb-e795-489d-ab33-5c517d1e5f29,RESEARCH_PAPER,Reconciling Process Supervision with Outcome-Based Credit in Agentic Policy Optimization,reconciling process supervision with outcome based credit in agentic policy optimization,Reconciling Process Supervision With Outcome Based Credit In Agentic Policy Optimization,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31077v1,2026-09-11T07:44:07Z
693,map_b61f7744-0ee4-497f-9c4e-f2706124a061,RESEARCH_PAPER,Scaling Large Reasoning Models beyond Human Supervision: A Path toward Superintelligence,scaling large reasoning models beyond human supervision a path toward superintelligence,Scaling Large Reasoning Models Beyond Human Supervision A Path Toward Superintelligence,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31075v2,2026-09-11T07:44:13Z
694,map_68492988-7b5d-4e71-ad4f-00b7c33ef478,RESEARCH_PAPER,Learning to Evaluate Before Improving: Automatic Rubric Induction for Automatic Research Agents,learning to evaluate before improving automatic rubric induction for automatic research agents,Learning To Evaluate Before Improving Automatic Rubric Induction For Automatic Research Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31076v1,2026-09-11T07:44:13Z
695,map_7579937c-ad82-4320-bb9f-969cf6138298,RESEARCH_PAPER,Real-Time Video Anomaly Detection Using YOLO Pose Estimation and CLIP-Based Semantic Scoring,real time video anomaly detection using yolo pose estimation and clip based semantic scoring,Real Time Video Anomaly Detection Using Yolo Pose Estimation And Clip Based Semantic Scoring,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31074v1,2026-09-11T07:44:13Z
696,map_342ed595-0d36-4006-8263-c81a7fa77de9,RESEARCH_PAPER,"LLM Judges Verify Presence, Not Absence: Omission Blindness in AI Clinical Notes and What Recovers It",llm judges verify presence not absence omission blindness in ai clinical notes and what recovers it,Llm Judges Verify Presence Not Absence Omission Blindness In Ai Clinical Notes And What Recovers It,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31016v1,2026-09-11T08:43:35Z
697,map_f21b7d56-b9e0-45ea-95dc-6267fdb58dc2,RESEARCH_PAPER,"One note in three: a verified census of three deployed AI scribes, and the instrument that counted it",one note in three a verified census of three deployed ai scribes and the instrument that counted it,One Note In Three A Verified Census Of Three Deployed Ai Scribes And The Instrument That Counted It,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31017v1,2026-09-11T08:43:35Z
698,map_27a01177-23b7-4722-b057-ca60f3ad6f83,RESEARCH_PAPER,Stick to What You Know: A Study of Knowledge-Aligned Supervised Fine-Tuning,stick to what you know a study of knowledge aligned supervised fine tuning,Stick To What You Know A Study Of Knowledge Aligned Supervised Fine Tuning,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30987v1,2026-09-11T08:43:37Z
699,map_1f8344e3-a217-4f76-966e-74ae88d7b642,RESEARCH_PAPER,Listen to the Latents: Self-Correcting Speech Recognition in Large Audio Language Models Through Hidden-State Interactions,listen to the latents self correcting speech recognition in large audio language models through hidden state interactions,Listen To The Latents Self Correcting Speech Recognition In Large Audio Language Models Through Hidden State Interactions,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.02940v1,2026-09-11T08:43:38Z
700,map_dc0d4994-f708-499b-bea8-7f50969e6d9b,RESEARCH_PAPER,MNIST-PRO: MNIST is Back as a Partially Observable World for AI Agents,mnist pro mnist is back as a partially observable world for ai agents,Mnist Pro Mnist Is Back As A Partially Observable World For Ai Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31022v1,2026-09-11T08:43:38Z
701,map_876cb3d9-98b1-48a3-89c5-e22f026f462f,RESEARCH_PAPER,Measure Before You Manage: Evaluating Agent Working Memory in Coding Agents,measure before you manage evaluating agent working memory in coding agents,Measure Before You Manage Evaluating Agent Working Memory In Coding Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31057v1,2026-09-11T08:43:39Z
702,map_d2353b26-b9c8-4923-a5dd-278e925c7974,RESEARCH_PAPER,CrossModalQA: A Cross-modal and Multi-hop Benchmark for Multimodal Retrieval-augmented Generation,crossmodalqa a cross modal and multi hop benchmark for multimodal retrieval augmented generation,Crossmodalqa A Cross Modal And Multi Hop Benchmark For Multimodal Retrieval Augmented Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.05518v1,2026-09-11T08:43:39Z
703,map_ca997be6-29b5-4484-b914-b3b8757aadbd,RESEARCH_PAPER,"Wrong Prediction, Right Answer: Recovering Evidence from Collapsed LLM Sequence Scores",wrong prediction right answer recovering evidence from collapsed llm sequence scores,Wrong Prediction Right Answer Recovering Evidence From Collapsed Llm Sequence Scores,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.31068v1,2026-09-11T08:43:39Z
704,map_73e0a7ab-c551-4e20-b5ec-02eca3ee3daf,RESEARCH_PAPER,Evaluating and Improving LLM Self-Modeling,evaluating and improving llm self modeling,Evaluating And Improving Llm Self Modeling,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30980v1,2026-09-11T08:43:45Z
705,map_9e662a7a-2318-457d-9ab3-d797004ffcfc,RESEARCH_PAPER,CoJEPA: Combining Contrastive Learning and JEPA for Global-Local Music Representations,cojepa combining contrastive learning and jepa for global local music representations,Cojepa Combining Contrastive Learning And Jepa For Global Local Music Representations,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30974v2,2026-09-11T08:43:48Z
706,map_415c7ec5-06e4-4505-8962-abc05274c20b,RESEARCH_PAPER,A Universal Context-Reuse Layer for Cross-Model KV Sharing,a universal context reuse layer for cross model kv sharing,A Universal Context Reuse Layer For Cross Model Kv Sharing,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30963v1,2026-09-11T08:43:49Z
707,map_37f657d4-20c0-4fb8-833d-c050091ac3e1,RESEARCH_PAPER,MR-JEPA: A General Purpose Video Foundation Model for Cardiac MRI,mr jepa a general purpose video foundation model for cardiac mri,Mr Jepa A General Purpose Video Foundation Model For Cardiac Mri,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30975v1,2026-09-11T08:43:50Z
708,map_9592b161-07ef-40e1-9095-1b89a6293aae,RESEARCH_PAPER,LOCI: A Locator-Critic with Refinement Loop,loci a locator critic with refinement loop,Loci A Locator Critic With Refinement Loop,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30959v1,2026-09-11T08:43:52Z
709,map_e80a9f57-8caa-4b03-a713-5aa04224c131,RESEARCH_PAPER,Different representation learning objectives recover distinct latent structures from the same psychometric data,different representation learning objectives recover distinct latent structures from the same psychometric data,Different Representation Learning Objectives Recover Distinct Latent Structures From The Same Psychometric Data,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00100v1,2026-09-11T08:43:52Z
710,map_24b82217-70d3-4df1-9424-23724c43c550,RESEARCH_PAPER,Taking the Whys Seriously: Limitations of Counterfactual Explanations in Justification and Recourse,taking the whys seriously limitations of counterfactual explanations in justification and recourse,Taking The Whys Seriously Limitations Of Counterfactual Explanations In Justification And Recourse,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30956v1,2026-09-11T08:43:53Z
711,map_afd2373f-6f21-4f36-8b07-6436d1b6fa5b,RESEARCH_PAPER,Learning Action Models with Conditional and Quantified Effects via Uncertainty-Guided Exploration,learning action models with conditional and quantified effects via uncertainty guided exploration,Learning Action Models With Conditional And Quantified Effects Via Uncertainty Guided Exploration,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30955v1,2026-09-11T08:43:55Z
712,map_d1d877ee-aeec-48d2-be5a-3e686dd80c0a,RESEARCH_PAPER,CogEvol: Towards Efficient and Reliable Learning Environment Generation,cogevol towards efficient and reliable learning environment generation,Cogevol Towards Efficient And Reliable Learning Environment Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30968v2,2026-09-11T08:43:55Z
713,map_0e05dc5f-8b8d-4653-9e3a-1cfd2d40fa9c,RESEARCH_PAPER,Faster Than Flash: Exploiting Attention Sparsity for Efficient Long-Context Decoding,faster than flash exploiting attention sparsity for efficient long context decoding,Faster Than Flash Exploiting Attention Sparsity For Efficient Long Context Decoding,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00097v1,2026-09-11T08:44:02Z
714,map_a22f56ba-296c-4be8-9615-bf3f335c2cd9,RESEARCH_PAPER,LightNav-0: Eliciting VLM Spatial Intelligence for Generalist Embodied Navigation,lightnav 0 eliciting vlm spatial intelligence for generalist embodied navigation,Lightnav 0 Eliciting Vlm Spatial Intelligence For Generalist Embodied Navigation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30935v2,2026-09-11T08:44:05Z
715,map_1e80d263-f8b7-41ca-8044-4a845acb96c5,RESEARCH_PAPER,MusGU+: Toward a Musician-Centered Evaluation Framework and Discovery Tool for Generative Music AI,musgu toward a musician centered evaluation framework and discovery tool for generative music ai,Musgu Toward A Musician Centered Evaluation Framework And Discovery Tool For Generative Music Ai,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30940v1,2026-09-11T08:44:07Z
716,map_0d351197-74cc-4f7f-8919-516800f90435,RESEARCH_PAPER,Stride-k Subsampling: Train-Free Audio Token Reduction for Whisper,stride k subsampling train free audio token reduction for whisper,Stride K Subsampling Train Free Audio Token Reduction For Whisper,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30927v1,2026-09-11T08:44:08Z
717,map_6a160502-7828-4e79-84ae-5df3829930fa,RESEARCH_PAPER,CARVE: Verified Expansion for Variable-Length Generation in Diffusion Language Models,carve verified expansion for variable length generation in diffusion language models,Carve Verified Expansion For Variable Length Generation In Diffusion Language Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30922v1,2026-09-11T08:44:09Z
718,map_4a2f78aa-8ecf-4092-a10f-8e1cf6378d98,RESEARCH_PAPER,Towards Stream Learning on Embedded Systems: Benchmarking the Memory Consumption of Stream Learning Methods,towards stream learning on embedded systems benchmarking the memory consumption of stream learning methods,Towards Stream Learning On Embedded Systems Benchmarking The Memory Consumption Of Stream Learning Methods,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30923v1,2026-09-11T08:44:08Z
719,map_d3761fd8-f30c-45a7-8322-bf6967b4277f,RESEARCH_PAPER,"Responsible Integration of AI in Cancer Genomics: Barriers, Risks, and Pathways to Trustworthy Clinical Translation",responsible integration of ai in cancer genomics barriers risks and pathways to trustworthy clinical translation,Responsible Integration Of Ai In Cancer Genomics Barriers Risks And Pathways To Trustworthy Clinical Translation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30912v1,2026-09-11T08:44:10Z
720,map_947d214a-4f7e-43c2-972e-f217c6280bbf,RESEARCH_PAPER,Emergent Goal-Directed Attention in Large Vision-Language Models,emergent goal directed attention in large vision language models,Emergent Goal Directed Attention In Large Vision Language Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.05517v1,2026-09-11T08:44:13Z
721,map_692e0164-93bf-4bf3-a5c1-4ffdfad17fa6,RESEARCH_PAPER,Evaluating and Mitigating Anti-LGBTQ Biases in German and Multilingual Language Models,evaluating and mitigating anti lgbtq biases in german and multilingual language models,Evaluating And Mitigating Anti Lgbtq Biases In German And Multilingual Language Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30884v1,2026-09-11T08:44:17Z
722,map_2dcda7a8-ee3f-4e1f-af7e-783e0b7e4549,RESEARCH_PAPER,Safety Screening for Voltage Control in Active Distribution Grids via Distributionally Robust Conformal Screening,safety screening for voltage control in active distribution grids via distributionally robust conformal screening,Safety Screening For Voltage Control In Active Distribution Grids Via Distributionally Robust Conformal Screening,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30889v1,2026-09-11T08:44:17Z
723,map_bdae8f4e-ec40-4b85-91fa-eca2baa44027,RESEARCH_PAPER,PRO-Step: Step-level Process Reward Optimization for Retrieval-Augmented Generation,pro step step level process reward optimization for retrieval augmented generation,Pro Step Step Level Process Reward Optimization For Retrieval Augmented Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01658v1,2026-09-11T08:44:19Z
724,map_1cd32895-264a-4730-8fef-a6641b8ae9a7,RESEARCH_PAPER,CAER: Causal Action Effect Reweighting for World Model Training,caer causal action effect reweighting for world model training,Caer Causal Action Effect Reweighting For World Model Training,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30897v1,2026-09-11T08:44:19Z
725,map_a27a0727-fb70-427b-95e3-65dc1233e128,RESEARCH_PAPER,Personas Differ from Native-Language Generation: Language Pathways Shape LLM Interpersonal Advice,personas differ from native language generation language pathways shape llm interpersonal advice,Personas Differ From Native Language Generation Language Pathways Shape Llm Interpersonal Advice,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30873v1,2026-09-11T08:44:20Z
726,map_547ca77c-483d-4647-b568-7c34c558f261,RESEARCH_PAPER,Exponential random graph models with soft clique constraints,exponential random graph models with soft clique constraints,Exponential Random Graph Models With Soft Clique Constraints,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30869v1,2026-09-11T08:44:20Z
727,map_f9556c74-51b8-4d76-a505-c6307a2ebe6a,RESEARCH_PAPER,"TAMI: Temporally Aligned, Missingness-Aware, and Interpretable Multimodal Fusion for Mental Health Assessment in Older Adults with Mild Cognitive Impairment",tami temporally aligned missingness aware and interpretable multimodal fusion for mental health assessment in older adults with mild cognitive impairment,Tami Temporally Aligned Missingness Aware And Interpretable Multimodal Fusion For Mental Health Assessment In Older Adults With Mild Cognitive Impairment,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30857v1,2026-09-11T08:44:23Z
728,map_1642e295-7900-4cbf-abbf-de80cdfe5160,RESEARCH_PAPER,Predicting Residential Rents in Dakar Using Machine Learning,predicting residential rents in dakar using machine learning,Predicting Residential Rents In Dakar Using Machine Learning,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30865v1,2026-09-11T08:44:23Z
729,map_1f320b2d-d4ed-48d9-8f77-2958f572965e,RESEARCH_PAPER,VFR-Audit: Verdict-Level Reliability for Fairness Audits in Hospital Length-of-Stay Prediction,vfr audit verdict level reliability for fairness audits in hospital length of stay prediction,Vfr Audit Verdict Level Reliability For Fairness Audits In Hospital Length Of Stay Prediction,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30846v1,2026-09-11T08:44:24Z
730,map_fd581343-40e0-4c79-9d4c-dd5cdcf6dcff,RESEARCH_PAPER,"Pretrained, Curriculum-Tuned, and Ensembled: A Tracer-Aware Interactive Segmentation Pipeline for AutoPET V",pretrained curriculum tuned and ensembled a tracer aware interactive segmentation pipeline for autopet v,Pretrained Curriculum Tuned And Ensembled A Tracer Aware Interactive Segmentation Pipeline For Autopet V,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30844v1,2026-09-11T08:44:29Z
731,map_da30030a-4dea-4699-bfcd-e38fb274198f,RESEARCH_PAPER,Reliable Benchmarking of Artifact Detection in Computational Pathology: A Reproducibility and Uncertainty Analysis,reliable benchmarking of artifact detection in computational pathology a reproducibility and uncertainty analysis,Reliable Benchmarking Of Artifact Detection In Computational Pathology A Reproducibility And Uncertainty Analysis,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30835v1,2026-09-11T08:44:32Z
732,map_24525d88-09ff-4494-b7c9-7803f543e959,RESEARCH_PAPER,Aggregate Disambiguation Systems,aggregate disambiguation systems,Aggregate Disambiguation Systems,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30805v1,2026-09-11T08:44:35Z
733,map_87128075-437d-47c7-842b-ab78bcac0797,RESEARCH_PAPER,A Composition-Aware Pretraining Framework for Geospatial Foundation Models,a composition aware pretraining framework for geospatial foundation models,A Composition Aware Pretraining Framework For Geospatial Foundation Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30817v1,2026-09-11T08:44:36Z
734,map_00f72493-548f-456a-a80a-49664d97b037,RESEARCH_PAPER,Conjoint Audio-to-Spikes Encoding and Processing for Efficient Neuromorphic Speech Recognition,conjoint audio to spikes encoding and processing for efficient neuromorphic speech recognition,Conjoint Audio To Spikes Encoding And Processing For Efficient Neuromorphic Speech Recognition,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30792v1,2026-09-11T08:44:36Z
735,map_6f33efff-0b64-41f5-a333-3e17008d75c9,RESEARCH_PAPER,"Lucida: Parse, Generate, and Place for Composable Real-to-Sim Scene Modeling",lucida parse generate and place for composable real to sim scene modeling,Lucida Parse Generate And Place For Composable Real To Sim Scene Modeling,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30821v1,2026-09-11T08:44:37Z
736,map_279cc5c4-2664-472f-8bf1-9a116b0d18ef,RESEARCH_PAPER,HSRM: Hidden-State Reward Models for Test-Time Verification,hsrm hidden state reward models for test time verification,Hsrm Hidden State Reward Models For Test Time Verification,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30841v1,2026-09-11T08:44:36Z
737,map_b1dd2c99-9426-4358-a9c8-14339291464f,RESEARCH_PAPER,SkillZip Pro: Execution-Aware Dynamic Compression of Progressively Loaded Skills for Self-Evolving Agents,skillzip pro execution aware dynamic compression of progressively loaded skills for self evolving agents,Skillzip Pro Execution Aware Dynamic Compression Of Progressively Loaded Skills For Self Evolving Agents,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30785v1,2026-09-11T08:44:40Z
738,map_763ba455-ed1c-4543-a5e1-13bb83d9098a,RESEARCH_PAPER,NeoMME: A Single-Tower Multimodal-Native Multilingual Foundation Encoder for Efficient Fine-Tuning and Inference,neomme a single tower multimodal native multilingual foundation encoder for efficient fine tuning and inference,Neomme A Single Tower Multimodal Native Multilingual Foundation Encoder For Efficient Fine Tuning And Inference,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.01657v1,2026-09-11T08:44:46Z
739,map_26eea8cf-8c45-4a29-b3d3-3c714d44ee21,RESEARCH_PAPER,Which Rules Matter Now? Policy-Centroid Routing Before an Intelligent System Acts,which rules matter now policy centroid routing before an intelligent system acts,Which Rules Matter Now Policy Centroid Routing Before An Intelligent System Acts,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30757v1,2026-09-11T08:44:49Z
740,map_88df9cec-5300-4c2e-af45-b03c1c6bc302,RESEARCH_PAPER,Calibrating Small Language Models for Claim Check-Worthiness Detection,calibrating small language models for claim check worthiness detection,Calibrating Small Language Models For Claim Check Worthiness Detection,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30731v2,2026-09-11T08:44:51Z
741,map_3313f76a-e28f-48c7-af26-f9f625d7dcf8,RESEARCH_PAPER,On the Prospects of Dynamic LLM Conversations in Software Development,on the prospects of dynamic llm conversations in software development,On The Prospects Of Dynamic Llm Conversations In Software Development,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30756v1,2026-09-11T08:44:51Z
742,map_23921e18-ecbd-4026-9280-13ffb14107c9,RESEARCH_PAPER,RailGen: Improving Railway Intrusion Detection via Agent-Guided Small-Scale Foreign Object Generation,railgen improving railway intrusion detection via agent guided small scale foreign object generation,Railgen Improving Railway Intrusion Detection Via Agent Guided Small Scale Foreign Object Generation,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30727v1,2026-09-11T08:44:54Z
743,map_acd72286-3504-4654-bc03-a9f646208ea4,RESEARCH_PAPER,Assessing Alignment and Stability of Feature Importance Explanations via Weight of Evidence,assessing alignment and stability of feature importance explanations via weight of evidence,Assessing Alignment And Stability Of Feature Importance Explanations Via Weight Of Evidence,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2609.00090v2,2026-09-11T08:44:54Z
744,map_e20c775e-05ed-4588-ad9a-4193df8022b0,RESEARCH_PAPER,Autoregressive Mosaics: Probing 2D Spatial Reasoning in Text-Only Language Models,autoregressive mosaics probing 2d spatial reasoning in text only language models,Autoregressive Mosaics Probing 2d Spatial Reasoning In Text Only Language Models,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30751v2,2026-09-11T08:44:56Z
745,map_40a4eace-feff-44d0-a41d-588ce62ec347,RESEARCH_PAPER,Learning from What You Retrieve: Online RL Fine-Tuning for Semantic Retrieval,learning from what you retrieve online rl fine tuning for semantic retrieval,Learning From What You Retrieve Online Rl Fine Tuning For Semantic Retrieval,CREATE_NEW_CANONICAL,CREATE_NEW_CANONICAL_ENTITY,0.8,https://arxiv.org/abs/2608.30753v1,2026-09-11T08:44:56Z
